"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","Severity","CVSSv2","Build Coordinates","CPE Confidence","Evidence Count"
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",spring-core-3.2.5.RELEASE.jar,C:\Users\zheng\.m2\repository\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",c1b093d6391ad06e35bdd79dcbdc3432,6746563c9814d8e1578a2c6e85da1bdbc69921cb,org.springframework:spring-core:3.2.5.RELEASE,"cpe:/a:springsource:spring_framework:3.2.5, cpe:/a:pivotal_software:spring_framework:3.2.5, cpe:/a:pivotal:spring_framework:3.2.5",CVE-2014-3625,,"Directory traversal vulnerability in Pivotal Spring Framework 3.0.4 through 3.2.x before 3.2.12, 4.0.x before 4.0.8, and 4.1.x before 4.1.2 allows remote attackers to read arbitrary files via unspecified vectors, related to static resource handling.",NVD,"Medium",5.0,org.springframework:spring-core:3.2.5.RELEASE,"HIGHEST, HIGHEST, HIGHEST",25
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",spring-core-3.2.5.RELEASE.jar,C:\Users\zheng\.m2\repository\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",c1b093d6391ad06e35bdd79dcbdc3432,6746563c9814d8e1578a2c6e85da1bdbc69921cb,org.springframework:spring-core:3.2.5.RELEASE,"cpe:/a:springsource:spring_framework:3.2.5, cpe:/a:pivotal_software:spring_framework:3.2.5, cpe:/a:pivotal:spring_framework:3.2.5",CVE-2015-3192,,"Pivotal Spring Framework before 3.2.14 and 4.x before 4.1.7 do not properly process inline DTD declarations when DTD is not entirely disabled, which allows remote attackers to cause a denial of service (memory consumption and out-of-memory errors) via a crafted XML file.",NVD,"Medium",4.3,org.springframework:spring-core:3.2.5.RELEASE,"HIGHEST, HIGHEST, HIGHEST",25
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",spring-core-3.2.5.RELEASE.jar,C:\Users\zheng\.m2\repository\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",c1b093d6391ad06e35bdd79dcbdc3432,6746563c9814d8e1578a2c6e85da1bdbc69921cb,org.springframework:spring-core:3.2.5.RELEASE,"cpe:/a:springsource:spring_framework:3.2.5, cpe:/a:pivotal_software:spring_framework:3.2.5, cpe:/a:pivotal:spring_framework:3.2.5",CVE-2015-5211,,"Under some situations, the Spring Framework 4.2.0 to 4.2.1, 4.0.0 to 4.1.7, 3.2.0 to 3.2.14 and older unsupported versions is vulnerable to a Reflected File Download (RFD) attack. The attack involves a malicious user crafting a URL with a batch script extension that results in the response being downloaded rather than rendered and also includes some input reflected in the response.",NVD,"High",9.3,org.springframework:spring-core:3.2.5.RELEASE,"HIGHEST, HIGHEST, HIGHEST",25
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",spring-core-3.2.5.RELEASE.jar,C:\Users\zheng\.m2\repository\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",c1b093d6391ad06e35bdd79dcbdc3432,6746563c9814d8e1578a2c6e85da1bdbc69921cb,org.springframework:spring-core:3.2.5.RELEASE,"cpe:/a:springsource:spring_framework:3.2.5, cpe:/a:pivotal_software:spring_framework:3.2.5, cpe:/a:pivotal:spring_framework:3.2.5",CVE-2016-5007,,"Both Spring Security 3.2.x, 4.0.x, 4.1.0 and the Spring Framework 3.2.x, 4.0.x, 4.1.x, 4.2.x rely on URL pattern mappings for authorization and for mapping requests to controllers respectively. Differences in the strictness of the pattern matching mechanisms, for example with regards to space trimming in path segments, can lead Spring Security to not recognize certain paths as not protected that are in fact mapped to Spring MVC controllers that should be protected. The problem is compounded by the fact that the Spring Framework provides richer features with regards to pattern matching as well as by the fact that pattern matching in each Spring Security and the Spring Framework can easily be customized creating additional differences.",NVD,"Medium",5.0,org.springframework:spring-core:3.2.5.RELEASE,"HIGHEST, HIGHEST, HIGHEST",25
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",spring-core-3.2.5.RELEASE.jar,C:\Users\zheng\.m2\repository\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",c1b093d6391ad06e35bdd79dcbdc3432,6746563c9814d8e1578a2c6e85da1bdbc69921cb,org.springframework:spring-core:3.2.5.RELEASE,"cpe:/a:springsource:spring_framework:3.2.5, cpe:/a:pivotal_software:spring_framework:3.2.5, cpe:/a:pivotal:spring_framework:3.2.5",CVE-2016-9878,,"An issue was discovered in Pivotal Spring Framework before 3.2.18, 4.2.x before 4.2.9, and 4.3.x before 4.3.5. Paths provided to the ResourceServlet were not properly sanitized and as a result exposed to directory traversal attacks.",NVD,"Medium",5.0,org.springframework:spring-core:3.2.5.RELEASE,"HIGHEST, HIGHEST, HIGHEST",25
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",spring-core-3.2.5.RELEASE.jar,C:\Users\zheng\.m2\repository\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",c1b093d6391ad06e35bdd79dcbdc3432,6746563c9814d8e1578a2c6e85da1bdbc69921cb,org.springframework:spring-core:3.2.5.RELEASE,"cpe:/a:springsource:spring_framework:3.2.5, cpe:/a:pivotal_software:spring_framework:3.2.5, cpe:/a:pivotal:spring_framework:3.2.5",CVE-2018-1270,,"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, allow applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a remote code execution attack.",NVD,"High",7.5,org.springframework:spring-core:3.2.5.RELEASE,"HIGHEST, HIGHEST, HIGHEST",25
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",spring-core-3.2.5.RELEASE.jar,C:\Users\zheng\.m2\repository\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",c1b093d6391ad06e35bdd79dcbdc3432,6746563c9814d8e1578a2c6e85da1bdbc69921cb,org.springframework:spring-core:3.2.5.RELEASE,"cpe:/a:springsource:spring_framework:3.2.5, cpe:/a:pivotal_software:spring_framework:3.2.5, cpe:/a:pivotal:spring_framework:3.2.5",CVE-2018-1271,,"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, allow applications to configure Spring MVC to serve static resources (e.g. CSS, JS, images). When static resources are served from a file system on Windows (as opposed to the classpath, or the ServletContext), a malicious user can send a request using a specially crafted URL that can lead a directory traversal attack.",NVD,"Medium",4.3,org.springframework:spring-core:3.2.5.RELEASE,"HIGHEST, HIGHEST, HIGHEST",25
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",spring-core-3.2.5.RELEASE.jar,C:\Users\zheng\.m2\repository\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",c1b093d6391ad06e35bdd79dcbdc3432,6746563c9814d8e1578a2c6e85da1bdbc69921cb,org.springframework:spring-core:3.2.5.RELEASE,"cpe:/a:springsource:spring_framework:3.2.5, cpe:/a:pivotal_software:spring_framework:3.2.5, cpe:/a:pivotal:spring_framework:3.2.5",CVE-2018-1272,,"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, provide client-side support for multipart requests. When Spring MVC or Spring WebFlux server application (server A) receives input from a remote client, and then uses that input to make a multipart request to another server (server B), it can be exposed to an attack, where an extra multipart is inserted in the content of the request from server A, causing server B to use the wrong value for a part it expects. This could to lead privilege escalation, for example, if the part content represents a username or user roles.",NVD,"Medium",6.0,org.springframework:spring-core:3.2.5.RELEASE,"HIGHEST, HIGHEST, HIGHEST",25
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",elasticsearch-1.3.3.jar,C:\Users\zheng\.m2\repository\org\elasticsearch\elasticsearch\1.3.3\elasticsearch-1.3.3.jar,"Elasticsearch - Open Source, Distributed, RESTful Search Engine","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",929866e009b1f1246908bb5d5d796e47,d7b2db67747f18d0fcba6d734ca556f399406d7f,org.elasticsearch:elasticsearch:1.3.3,cpe:/a:elasticsearch:elasticsearch:1.3.3,CVE-2014-6439,,Cross-site scripting (XSS) vulnerability in the CORS functionality in Elasticsearch before 1.4.0.Beta1 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,NVD,"Medium",4.3,org.elasticsearch:elasticsearch:1.3.3,HIGHEST,14
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",elasticsearch-1.3.3.jar,C:\Users\zheng\.m2\repository\org\elasticsearch\elasticsearch\1.3.3\elasticsearch-1.3.3.jar,"Elasticsearch - Open Source, Distributed, RESTful Search Engine","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",929866e009b1f1246908bb5d5d796e47,d7b2db67747f18d0fcba6d734ca556f399406d7f,org.elasticsearch:elasticsearch:1.3.3,cpe:/a:elasticsearch:elasticsearch:1.3.3,CVE-2015-1427,,The Groovy scripting engine in Elasticsearch before 1.3.8 and 1.4.x before 1.4.3 allows remote attackers to bypass the sandbox protection mechanism and execute arbitrary shell commands via a crafted script.,NVD,"High",7.5,org.elasticsearch:elasticsearch:1.3.3,HIGHEST,14
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",elasticsearch-1.3.3.jar,C:\Users\zheng\.m2\repository\org\elasticsearch\elasticsearch\1.3.3\elasticsearch-1.3.3.jar,"Elasticsearch - Open Source, Distributed, RESTful Search Engine","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",929866e009b1f1246908bb5d5d796e47,d7b2db67747f18d0fcba6d734ca556f399406d7f,org.elasticsearch:elasticsearch:1.3.3,cpe:/a:elasticsearch:elasticsearch:1.3.3,CVE-2015-3337,,"Directory traversal vulnerability in Elasticsearch before 1.4.5 and 1.5.x before 1.5.2, when a site plugin is enabled, allows remote attackers to read arbitrary files via unspecified vectors.",NVD,"Medium",4.3,org.elasticsearch:elasticsearch:1.3.3,HIGHEST,14
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",elasticsearch-1.3.3.jar,C:\Users\zheng\.m2\repository\org\elasticsearch\elasticsearch\1.3.3\elasticsearch-1.3.3.jar,"Elasticsearch - Open Source, Distributed, RESTful Search Engine","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",929866e009b1f1246908bb5d5d796e47,d7b2db67747f18d0fcba6d734ca556f399406d7f,org.elasticsearch:elasticsearch:1.3.3,cpe:/a:elasticsearch:elasticsearch:1.3.3,CVE-2015-5531,,Directory traversal vulnerability in Elasticsearch before 1.6.1 allows remote attackers to read arbitrary files via unspecified vectors related to snapshot API calls.,NVD,"Medium",5.0,org.elasticsearch:elasticsearch:1.3.3,HIGHEST,14
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",additional.jars.zip: taglibs-standard-impl-1.2.1.jar,C:\Users\zheng\Downloads\FooWorld-master\FooWorld-master\src\main\resources\additional.jars.zip\taglibs-standard-impl-1.2.1.jar,An implementation of the JSP Standard Tag Library (JSTL).,http://www.apache.org/licenses/LICENSE-2.0.txt,b268ae1e23396aaa1d4b319124745ca5,707591cd2ac6cc1b6beff4c0439873e03fa3a6b0,org.apache.taglibs:taglibs-standard-impl:1.2.1,cpe:/a:apache:standard_taglibs:1.2.1,CVE-2015-0254,,Apache Standard Taglibs before 1.2.3 allows remote attackers to execute arbitrary code or conduct external XML entity (XXE) attacks via a crafted XSLT extension in a (1) <x:parse> or (2) <x:transform> JSTL XML tag.,NVD,"High",7.5,org.apache.taglibs:taglibs-standard-impl:1.2.1,HIGHEST,25
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",additional.lib.jars.zip: struts-1.2.9.jar,C:\Users\zheng\Downloads\FooWorld-master\FooWorld-master\src\main\webapp\WEB-INF\lib\additional.lib.jars.zip\struts-1.2.9.jar,"The core of the Struts framework is a flexible control layer based on standard technologies like Java Servlets, JavaBeans, ResourceBundles, and Extensible Markup Language (XML), as well as various Jakarta Commons packages. Struts encourages application architectures based on the Model 2 approach, a variation of the classic Model-View-Controller (MVC) design paradigm. Struts provides its own Controller component and integrates with other technologies to provide the Model and the View. For the Model, Struts can interact with any standard data access technology, including Enterprise Java Beans, JDBC, and Object Relational Bridge. For the View, Struts works well with JavaServer Pages, including JSTL and JSF, as well as Velocity Templates, XSLT, and other presentation systems. The Struts framework provides the invisible underpinnings every professional web application needs to survive. Struts helps you create an extensible development environment for your application, based on published standards and proven design patterns.",,978d4d99ae4098e9c37d6ec3c9871a7a,1d772f30aff9ae4af06e3e4893fbc116619f2bed,struts:struts:1.2.9,cpe:/a:apache:struts:1.2.9,CVE-2014-0114,,"Apache Commons BeanUtils, as distributed in lib/commons-beanutils-1.8.0.jar in Apache Struts 1.x through 1.3.10 and in other products requiring commons-beanutils through 1.9.2, does not suppress the class property, which allows remote attackers to ""manipulate"" the ClassLoader and execute arbitrary code via the class parameter, as demonstrated by the passing of this parameter to the getClass method of the ActionForm object in Struts 1.",NVD,"High",7.5,struts:struts:1.2.9,HIGHEST,32
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",additional.lib.jars.zip: struts-1.2.9.jar,C:\Users\zheng\Downloads\FooWorld-master\FooWorld-master\src\main\webapp\WEB-INF\lib\additional.lib.jars.zip\struts-1.2.9.jar,"The core of the Struts framework is a flexible control layer based on standard technologies like Java Servlets, JavaBeans, ResourceBundles, and Extensible Markup Language (XML), as well as various Jakarta Commons packages. Struts encourages application architectures based on the Model 2 approach, a variation of the classic Model-View-Controller (MVC) design paradigm. Struts provides its own Controller component and integrates with other technologies to provide the Model and the View. For the Model, Struts can interact with any standard data access technology, including Enterprise Java Beans, JDBC, and Object Relational Bridge. For the View, Struts works well with JavaServer Pages, including JSTL and JSF, as well as Velocity Templates, XSLT, and other presentation systems. The Struts framework provides the invisible underpinnings every professional web application needs to survive. Struts helps you create an extensible development environment for your application, based on published standards and proven design patterns.",,978d4d99ae4098e9c37d6ec3c9871a7a,1d772f30aff9ae4af06e3e4893fbc116619f2bed,struts:struts:1.2.9,cpe:/a:apache:struts:1.2.9,CVE-2015-0899,,The MultiPageValidator implementation in Apache Struts 1 1.1 through 1.3.10 allows remote attackers to bypass intended access restrictions via a modified page parameter.,NVD,"Medium",5.0,struts:struts:1.2.9,HIGHEST,32
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",additional.lib.jars.zip: struts-1.2.9.jar,C:\Users\zheng\Downloads\FooWorld-master\FooWorld-master\src\main\webapp\WEB-INF\lib\additional.lib.jars.zip\struts-1.2.9.jar,"The core of the Struts framework is a flexible control layer based on standard technologies like Java Servlets, JavaBeans, ResourceBundles, and Extensible Markup Language (XML), as well as various Jakarta Commons packages. Struts encourages application architectures based on the Model 2 approach, a variation of the classic Model-View-Controller (MVC) design paradigm. Struts provides its own Controller component and integrates with other technologies to provide the Model and the View. For the Model, Struts can interact with any standard data access technology, including Enterprise Java Beans, JDBC, and Object Relational Bridge. For the View, Struts works well with JavaServer Pages, including JSTL and JSF, as well as Velocity Templates, XSLT, and other presentation systems. The Struts framework provides the invisible underpinnings every professional web application needs to survive. Struts helps you create an extensible development environment for your application, based on published standards and proven design patterns.",,978d4d99ae4098e9c37d6ec3c9871a7a,1d772f30aff9ae4af06e3e4893fbc116619f2bed,struts:struts:1.2.9,cpe:/a:apache:struts:1.2.9,CVE-2016-1181,,"ActionServlet.java in Apache Struts 1 1.x through 1.3.10 mishandles multithreaded access to an ActionForm instance, which allows remote attackers to execute arbitrary code or cause a denial of service (unexpected memory access) via a multipart request, a related issue to CVE-2015-0899.",NVD,"Medium",6.8,struts:struts:1.2.9,HIGHEST,32
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",additional.lib.jars.zip: struts-1.2.9.jar,C:\Users\zheng\Downloads\FooWorld-master\FooWorld-master\src\main\webapp\WEB-INF\lib\additional.lib.jars.zip\struts-1.2.9.jar,"The core of the Struts framework is a flexible control layer based on standard technologies like Java Servlets, JavaBeans, ResourceBundles, and Extensible Markup Language (XML), as well as various Jakarta Commons packages. Struts encourages application architectures based on the Model 2 approach, a variation of the classic Model-View-Controller (MVC) design paradigm. Struts provides its own Controller component and integrates with other technologies to provide the Model and the View. For the Model, Struts can interact with any standard data access technology, including Enterprise Java Beans, JDBC, and Object Relational Bridge. For the View, Struts works well with JavaServer Pages, including JSTL and JSF, as well as Velocity Templates, XSLT, and other presentation systems. The Struts framework provides the invisible underpinnings every professional web application needs to survive. Struts helps you create an extensible development environment for your application, based on published standards and proven design patterns.",,978d4d99ae4098e9c37d6ec3c9871a7a,1d772f30aff9ae4af06e3e4893fbc116619f2bed,struts:struts:1.2.9,cpe:/a:apache:struts:1.2.9,CVE-2016-1182,,"ActionServlet.java in Apache Struts 1 1.x through 1.3.10 does not properly restrict the Validator configuration, which allows remote attackers to conduct cross-site scripting (XSS) attacks or cause a denial of service via crafted input, a related issue to CVE-2015-0899.",NVD,"Medium",6.4,struts:struts:1.2.9,HIGHEST,32
